id,sex,mouth,face,eyebrow,eyes,nose,hair,body,dress,color_hair,color_eyebrow,eyeslid,color_face,check,comment
31592,1,91020.0,55020.0,130700.0,120165.0,60060.0,25426.0,40020.0,31761.0,1.0,8.0,110040.0,0.0,True,model:pn001pc10e
31591,1,90120.0,55030.0,130460.0,120360.0,60080.0,25682.0,40020.0,31440.0,15.0,3.0,110045.0,4.0,False,model:pn001pc10e
31590,1,90120.0,55120.0,130180.0,120481.0,60020.0,25543.0,40020.0,30577.0,7.0,3.0,110200.0,2.0,False,model:pn001pc10e
31589,1,90443.0,55060.0,130860.0,120165.0,60160.0,25345.0,40020.0,31500.0,10.0,5.0,110100.0,2.0,False,model:pn001pc10e
31588,0,90562.0,50119.0,130560.0,120040.0,60120.0,20725.0,40020.0,31980.0,10.0,0.0,110045.0,0.0,True,model:pn001pc10e
31587,1,90060.0,55140.0,130830.0,120320.0,60040.0,25440.0,40020.0,30940.0,12.0,6.0,110200.0,0.0,False,model:pn001pc10e
31586,0,90360.0,50030.0,130480.0,120140.0,60060.0,20583.0,40020.0,31445.0,4.0,7.0,110040.0,0.0,False,model:pn001pc10e
31585,1,91020.0,55140.0,130340.0,120481.0,60160.0,26105.0,40020.0,30169.0,15.0,2.0,110100.0,2.0,False,model:pn001pc10e
31584,1,90560.0,55070.0,130020.0,120240.0,60155.0,25220.0,40020.0,31540.0,10.0,9.0,110140.0,2.0,False,model:pn001pc10e
31583,0,90200.0,50040.0,130340.0,120580.0,60100.0,20340.0,40020.0,30499.0,8.0,5.0,110040.0,0.0,True,model:pn001pc10e
31582,1,90540.0,55040.0,130840.0,120510.0,60180.0,25346.0,40020.0,30221.0,9.0,7.0,110045.0,4.0,False,model:pn001pc10e
31581,1,90440.0,55120.0,130660.0,120510.0,60120.0,26105.0,40020.0,30501.0,12.0,4.0,110120.0,1.0,True,model:pn001pc10e
31580,0,90020.0,50119.0,130100.0,120140.0,60160.0,20600.0,40020.0,30302.0,13.0,7.0,110140.0,2.0,True,model:pn001pc10e
31579,1,90160.0,55120.0,130320.0,120780.0,60120.0,26000.0,40020.0,30503.0,10.0,5.0,110140.0,4.0,True,model:pn001pc10e
31578,0,90180.0,50100.0,130361.0,120602.0,60160.0,20820.0,40020.0,30205.0,12.0,3.0,110180.0,3.0,True,model:pn001pc10e
31577,1,90560.0,55119.0,130361.0,120020.0,60160.0,25682.0,40020.0,30221.0,6.0,10.0,110120.0,1.0,True,model:pn001pc10e
31576,1,90535.0,55050.0,130720.0,120430.0,60160.0,25500.0,40020.0,30503.0,15.0,2.0,110080.0,0.0,False,model:pn001pc10e
31575,1,90160.0,55040.0,130060.0,120440.0,60120.0,26105.0,40020.0,31761.0,13.0,7.0,110120.0,1.0,True,model:pn001pc10e
31574,1,90440.0,55140.0,130220.0,120421.0,60155.0,25260.0,40020.0,30504.0,11.0,1.0,110040.0,3.0,False,model:pn001pc10e
31573,1,90240.0,55080.0,130140.0,120060.0,60145.0,25543.0,40020.0,30965.0,9.0,5.0,110020.0,0.0,False,model:pn001pc10e
31572,1,90440.0,55080.0,130140.0,120780.0,60145.0,25220.0,40020.0,30060.0,2.0,10.0,110045.0,3.0,True,model:pn001pc10e
31571,1,90280.0,55060.0,130780.0,120510.0,60140.0,25540.0,40020.0,32100.0,7.0,4.0,110200.0,3.0,True,model:pn001pc10e
31570,1,90321.0,55050.0,130600.0,120220.0,60140.0,25500.0,40020.0,30790.0,6.0,0.0,110100.0,0.0,False,model:pn001pc10e
31569,1,91020.0,55060.0,130540.0,120580.0,60060.0,25642.0,40020.0,30760.0,9.0,5.0,110180.0,0.0,False,model:pn001pc10e
31568,1,90441.0,55030.0,130400.0,120510.0,60100.0,25200.0,40020.0,30240.0,6.0,0.0,110180.0,1.0,True,model:pn001pc10e
31567,1,90220.0,55060.0,130480.0,120482.0,60145.0,25820.0,40020.0,30961.0,11.0,0.0,110140.0,5.0,False,model:pn001pc10e
31566,1,90340.0,55140.0,130380.0,120440.0,60140.0,25120.0,40020.0,31220.0,13.0,8.0,110180.0,3.0,True,model:pn001pc10e
31565,1,90280.0,55160.0,130240.0,120024.0,60060.0,26105.0,40020.0,30040.0,13.0,7.0,110040.0,1.0,True,model:pn001pc10e
31564,1,90440.0,55080.0,130060.0,120165.0,60120.0,25860.0,40020.0,30579.0,11.0,9.0,110080.0,1.0,False,model:pn001pc10e
31563,1,90120.0,55100.0,130240.0,120165.0,60020.0,25602.0,40020.0,30571.0,14.0,2.0,110040.0,1.0,False,model:pn001pc10e
31562,0,90360.0,50120.0,130420.0,120460.0,60140.0,20580.0,40020.0,31766.0,12.0,9.0,110045.0,0.0,True,model:pn001pc10e
31561,0,90220.0,50040.0,130680.0,120400.0,60040.0,20730.0,40020.0,30940.0,7.0,5.0,110080.0,1.0,True,model:pn001pc10e
31560,1,90561.0,55080.0,130440.0,120482.0,60145.0,25680.0,40020.0,30241.0,12.0,8.0,110120.0,4.0,False,model:pn001pc10e
31559,1,90140.0,55050.0,130540.0,120240.0,60145.0,25200.0,40020.0,30561.0,12.0,8.0,110045.0,2.0,False,model:pn001pc10e
31558,1,90700.0,55080.0,130361.0,120540.0,60145.0,25765.0,40020.0,30940.0,0.0,10.0,110140.0,0.0,False,model:pn001pc10e
31557,1,90656.0,55080.0,130080.0,120160.0,60100.0,26105.0,40020.0,30541.0,9.0,1.0,110045.0,0.0,False,model:pn001pc10e
31556,1,90443.0,55070.0,130640.0,120140.0,60155.0,25344.0,40020.0,31240.0,5.0,6.0,110045.0,1.0,False,model:pn001pc10e
31555,1,90441.0,55030.0,130060.0,120024.0,60080.0,26050.0,40020.0,30423.0,4.0,1.0,110045.0,0.0,False,model:pn001pc10e
31554,1,90442.0,55120.0,130240.0,120360.0,60155.0,26105.0,40020.0,30601.0,6.0,0.0,110120.0,1.0,False,model:pn001pc10e
31553,1,90280.0,55200.0,130840.0,120510.0,60140.0,25300.0,40020.0,31460.0,6.0,2.0,110080.0,3.0,True,model:pn001pc10e
31552,1,90261.0,55119.0,130361.0,120165.0,60080.0,25641.0,40020.0,30120.0,12.0,4.0,110180.0,2.0,True,model:pn001pc10e
31551,1,90560.0,55040.0,130830.0,120581.0,60140.0,26000.0,40020.0,30569.0,7.0,5.0,110140.0,2.0,True,model:pn001pc10e
31550,0,90460.0,50060.0,130781.0,120021.0,60020.0,20630.0,40020.0,30573.0,6.0,4.0,110180.0,2.0,True,model:pn001pc10e
31549,0,90280.0,50160.0,130280.0,120510.0,60180.0,20582.0,40020.0,30221.0,12.0,4.0,110200.0,0.0,True,model:pn001pc10e
31548,0,90460.0,50070.0,130140.0,120510.0,60155.0,20690.0,40020.0,30569.0,14.0,2.0,110045.0,2.0,True,model:pn001pc10e
31547,1,90562.0,55070.0,130401.0,120060.0,60040.0,25440.0,40020.0,30760.0,6.0,5.0,110200.0,0.0,False,model:pn001pc10e
31546,1,90280.0,55020.0,130040.0,120140.0,60140.0,25300.0,40020.0,31761.0,11.0,8.0,110180.0,3.0,True,model:pn001pc10e
31545,1,90020.0,55160.0,130860.0,120300.0,60020.0,25860.0,40020.0,30101.0,9.0,7.0,110020.0,2.0,True,model:pn001pc10e
31544,1,90261.0,55140.0,130140.0,120421.0,60180.0,25360.0,40020.0,31120.0,11.0,4.0,110045.0,3.0,True,model:pn001pc10e
31543,1,90564.0,55070.0,130790.0,120640.0,60100.0,25641.0,40020.0,30423.0,13.0,6.0,110140.0,2.0,True,model:pn001pc10e
31542,1,90140.0,55160.0,130640.0,120421.0,60180.0,26080.0,40020.0,31920.0,10.0,1.0,110045.0,0.0,True,model:pn001pc10e
31541,1,90656.0,55060.0,130860.0,120280.0,60160.0,25939.0,40020.0,32440.0,2.0,5.0,110180.0,2.0,True,model:pn001pc10e
31540,1,90280.0,55100.0,130781.0,120060.0,60120.0,25440.0,40020.0,30302.0,10.0,6.0,110200.0,0.0,False,model:pn001pc10e
31539,1,90240.0,55080.0,130240.0,120780.0,60120.0,25421.0,40020.0,32360.0,1.0,4.0,110120.0,3.0,False,model:pn001pc10e
31538,1,90360.0,55140.0,130040.0,120510.0,60140.0,26010.0,40020.0,30220.0,1.0,5.0,110040.0,3.0,True,model:pn001pc10e
31537,1,90561.0,55080.0,130781.0,120480.0,60155.0,25642.0,40020.0,32380.0,9.0,0.0,110120.0,0.0,False,model:pn001pc10e
31536,0,90080.0,50020.0,130440.0,120020.0,60180.0,20780.0,40020.0,30499.0,13.0,6.0,110020.0,2.0,True,model:pn001pc10e
31535,0,90280.0,50120.0,130600.0,120510.0,60020.0,20485.0,40020.0,31761.0,12.0,8.0,110020.0,4.0,True,model:pn001pc10e
31534,1,90100.0,55060.0,130260.0,120510.0,60040.0,25348.0,40020.0,30707.0,5.0,0.0,110100.0,2.0,True,model:pn001pc10e
31533,1,90280.0,55140.0,130260.0,120510.0,60080.0,25640.0,40020.0,30499.0,6.0,4.0,110200.0,0.0,True,model:pn001pc10e
31532,1,90561.0,55040.0,130140.0,120260.0,60080.0,26010.0,40020.0,30579.0,10.0,1.0,110045.0,2.0,True,model:pn001pc10e
31531,1,90440.0,55119.0,130401.0,120510.0,60100.0,25683.0,40020.0,30360.0,12.0,4.0,110040.0,4.0,False,model:pn001pc10e
31530,1,90280.0,55060.0,130441.0,120200.0,60100.0,25601.0,40020.0,32420.0,12.0,4.0,110045.0,5.0,False,model:pn001pc10e
31529,0,90560.0,50119.0,130401.0,120481.0,60180.0,20635.0,40020.0,31020.0,11.0,8.0,110120.0,3.0,True,model:pn001pc10e
31528,0,90561.0,50020.0,130400.0,120630.0,60160.0,20725.0,40020.0,30542.0,2.0,3.0,110140.0,0.0,True,model:pn001pc10e
31527,1,90280.0,55120.0,130080.0,120020.0,60040.0,25770.0,40020.0,30120.0,15.0,3.0,110020.0,2.0,False,model:pn001pc10e
31526,1,90440.0,55120.0,130680.0,120060.0,60140.0,25602.0,40020.0,30570.0,13.0,5.0,110200.0,1.0,False,model:pn001pc10e
31525,1,90656.0,55080.0,130640.0,120510.0,60040.0,26105.0,40020.0,30120.0,7.0,6.0,110120.0,3.0,True,model:pn001pc10e
31524,0,90600.0,50140.0,130020.0,120020.0,60040.0,20630.0,40020.0,30180.0,5.0,1.0,110200.0,2.0,True,model:pn001pc10e
31523,1,90261.0,55119.0,130240.0,120220.0,60100.0,25540.0,40020.0,31761.0,4.0,7.0,110200.0,3.0,True,model:pn001pc10e
31522,1,90260.0,55040.0,130400.0,120360.0,60060.0,25421.0,40020.0,30860.0,12.0,3.0,110180.0,4.0,True,model:pn001pc10e
31521,1,90241.0,55119.0,130560.0,120020.0,60020.0,25347.0,40020.0,30422.0,7.0,6.0,110100.0,3.0,False,model:pn001pc10e
31520,1,90560.0,55040.0,130680.0,120200.0,60080.0,25700.0,40020.0,30961.0,1.0,10.0,110200.0,5.0,False,model:pn001pc10e
31519,1,90200.0,55080.0,130060.0,120640.0,60060.0,25602.0,40020.0,30505.0,10.0,5.0,110200.0,0.0,True,model:pn001pc10e
31518,1,90020.0,55119.0,130121.0,120480.0,60200.0,26010.0,40020.0,30860.0,15.0,3.0,110080.0,4.0,False,model:pn001pc10e
31517,1,90561.0,55060.0,130600.0,120520.0,60080.0,26105.0,40020.0,31766.0,7.0,4.0,110040.0,1.0,True,model:pn001pc10e
31516,1,90362.0,55080.0,130040.0,120345.0,60140.0,26105.0,40020.0,30960.0,12.0,8.0,110040.0,1.0,True,model:pn001pc10e
31515,1,90280.0,55060.0,130100.0,120620.0,60120.0,25860.0,40020.0,30580.0,5.0,6.0,110100.0,0.0,True,model:pn001pc10e
31514,1,90040.0,55160.0,130020.0,120300.0,60120.0,25440.0,40020.0,30422.0,9.0,2.0,110120.0,0.0,True,model:pn001pc10e
31513,0,90261.0,50140.0,130560.0,120140.0,60140.0,20485.0,40020.0,30242.0,13.0,3.0,110045.0,1.0,False,model:pn001pc10e
31512,1,90180.0,55140.0,130160.0,120510.0,60100.0,25641.0,40020.0,32340.0,14.0,3.0,110080.0,0.0,True,model:pn001pc10e
31511,1,90260.0,55070.0,130200.0,120510.0,60020.0,25740.0,40020.0,30534.0,8.0,6.0,110045.0,1.0,False,model:pn01pc10e
31510,1,90280.0,55160.0,130640.0,120060.0,60200.0,25346.0,40020.0,31360.0,4.0,0.0,110080.0,2.0,False,model:pn01pc10e
31509,1,90656.0,55070.0,130120.0,120580.0,60120.0,25703.0,40020.0,30102.0,11.0,5.0,110045.0,5.0,False,model:pn01pc10e
31508,1,90490.0,55080.0,130400.0,120510.0,60145.0,25344.0,40020.0,30180.0,12.0,5.0,110100.0,3.0,True,model:pn01pc10e
31507,1,90500.0,55050.0,130040.0,120510.0,60080.0,26105.0,40020.0,32320.0,14.0,0.0,110020.0,4.0,False,model:pn01pc10e
31506,1,90020.0,55060.0,130320.0,120600.0,60145.0,25604.0,40020.0,30578.0,3.0,5.0,110020.0,3.0,False,model:pn01pc10e
31505,1,90443.0,55160.0,130640.0,120640.0,60060.0,25580.0,40020.0,30640.0,9.0,1.0,110045.0,6.0,False,model:pn01pc10e
31504,0,90220.0,50020.0,130600.0,120020.0,60180.0,20200.0,40020.0,30860.0,11.0,8.0,110120.0,0.0,True,model:pn01pc10e
31503,1,90562.0,55080.0,130760.0,120024.0,60160.0,26105.0,40020.0,30960.0,14.0,7.0,110045.0,1.0,True,model:pn01pc10e
31502,1,90340.0,55060.0,130080.0,120160.0,60145.0,26105.0,40020.0,30568.0,8.0,8.0,110020.0,3.0,True,model:pn01pc10e
31501,1,90490.0,55080.0,130300.0,120510.0,60040.0,25562.0,40020.0,32340.0,6.0,7.0,110120.0,0.0,True,model:pn01pc10e
31500,1,90440.0,55060.0,130300.0,120320.0,60020.0,26105.0,40020.0,31520.0,9.0,7.0,110120.0,3.0,False,model:pn01pc10e
31499,0,90280.0,50119.0,130760.0,120022.0,60020.0,21280.0,40020.0,30420.0,15.0,3.0,110180.0,1.0,False,model:pn01pc10e
31498,1,90362.0,55070.0,130860.0,120060.0,60040.0,25220.0,40020.0,32300.0,13.0,7.0,110140.0,2.0,True,model:pn01pc10e
31497,0,90442.0,50119.0,130420.0,120140.0,60140.0,20641.0,40020.0,30120.0,8.0,5.0,110100.0,0.0,True,model:pn01pc10e
31496,1,90280.0,55080.0,130540.0,120340.0,60120.0,26010.0,40020.0,31640.0,8.0,5.0,110180.0,4.0,True,model:pn01pc10e
31495,1,90560.0,55180.0,130200.0,120780.0,60180.0,26105.0,40020.0,30499.0,12.0,3.0,110045.0,1.0,True,model:pn01pc10e
31494,1,90560.0,55080.0,130560.0,120510.0,60145.0,25603.0,40020.0,31920.0,13.0,7.0,110100.0,0.0,True,model:pn01pc10e
31493,1,90261.0,55020.0,130580.0,120243.0,60140.0,25705.0,40020.0,30579.0,11.0,5.0,110045.0,1.0,True,model:pn01pc10e
31492,1,90760.0,55119.0,130442.0,120510.0,60155.0,25220.0,40020.0,32266.0,11.0,0.0,110080.0,3.0,False,model:pn01pc10e
31491,1,90561.0,55080.0,130100.0,120600.0,60100.0,25922.0,40020.0,32100.0,7.0,5.0,110120.0,0.0,False,model:pn01pc10e
31490,1,90140.0,55060.0,130780.0,120510.0,60160.0,25642.0,40020.0,30422.0,6.0,7.0,110080.0,0.0,True,model:pn01pc10e
31489,1,90656.0,55080.0,130420.0,120020.0,60180.0,25681.0,40020.0,32700.0,9.0,5.0,110020.0,5.0,False,model:pn01pc10e
31488,1,90562.0,55080.0,130200.0,120540.0,60100.0,25600.0,40020.0,30423.0,13.0,6.0,110080.0,1.0,True,model:pn01pc10e
31487,1,90441.0,55120.0,130340.0,120510.0,60020.0,25939.0,40020.0,32360.0,4.0,0.0,110200.0,0.0,True,model:pn01pc10e
31486,0,90300.0,50030.0,130440.0,120481.0,60080.0,20600.0,40020.0,30520.0,6.0,4.0,110180.0,2.0,True,model:pn01pc10e
31485,1,90060.0,55040.0,130442.0,120345.0,60120.0,25421.0,40020.0,30940.0,0.0,10.0,110180.0,2.0,False,model:pn01pc10e
31484,1,90760.0,55080.0,130400.0,120060.0,60040.0,25641.0,40020.0,30280.0,6.0,3.0,110045.0,0.0,True,model:pn01pc10e
31483,1,90360.0,55060.0,130020.0,120510.0,60100.0,25901.0,40020.0,30241.0,12.0,5.0,110040.0,0.0,False,model:pn01pc10e
31482,1,90560.0,55040.0,130560.0,120520.0,60120.0,26105.0,40020.0,30920.0,6.0,5.0,110100.0,3.0,False,model:pn01pc10e
31481,1,90560.0,55140.0,130100.0,120600.0,60040.0,25220.0,40020.0,31120.0,12.0,0.0,110200.0,3.0,False,model:pn01pc10e
31480,1,90442.0,55040.0,130260.0,120180.0,60160.0,25939.0,40020.0,31766.0,14.0,7.0,110200.0,0.0,False,model:pn01pc10e
31479,1,90440.0,55060.0,130360.0,120720.0,60180.0,25600.0,40020.0,32440.0,12.0,4.0,110200.0,4.0,False,model:pn01pc10e
31478,1,90442.0,55100.0,130480.0,120780.0,60155.0,26000.0,40020.0,31000.0,5.0,0.0,110080.0,2.0,False,model:pn01pc10e
31477,1,90540.0,55020.0,130040.0,120540.0,60120.0,26105.0,40020.0,30580.0,12.0,6.0,110200.0,4.0,False,model:pn01pc10e
31476,1,90442.0,55070.0,130440.0,120510.0,60040.0,25440.0,40020.0,30423.0,8.0,3.0,110180.0,1.0,True,model:pn01pc10e
31475,1,90560.0,55120.0,130381.0,120140.0,60100.0,26010.0,40020.0,30100.0,8.0,6.0,110180.0,4.0,False,model:pn01pc10e
31474,1,90120.0,55080.0,130280.0,120600.0,60100.0,26105.0,40020.0,30800.0,7.0,10.0,110180.0,4.0,True,model:pn01pc10e
31473,1,90442.0,55070.0,130060.0,120620.0,60140.0,25426.0,40020.0,32360.0,10.0,1.0,110200.0,0.0,True,model:pn01pc10e
31472,1,90562.0,55080.0,130781.0,120421.0,60180.0,26010.0,40020.0,32670.0,3.0,5.0,110080.0,3.0,False,model:pn01pc10e
31471,1,90561.0,55140.0,130380.0,120440.0,60145.0,25602.0,40020.0,30242.0,6.0,8.0,110040.0,1.0,False,model:pn01pc10e
31470,1,90460.0,55040.0,130440.0,120220.0,60080.0,25600.0,40020.0,31140.0,13.0,8.0,110200.0,2.0,False,model:pn01pc10e
31469,1,90656.0,55080.0,130440.0,120022.0,60160.0,26105.0,40020.0,30205.0,2.0,3.0,110100.0,0.0,False,model:pn01pc10e
31468,1,90020.0,55030.0,130720.0,120440.0,60120.0,26105.0,40020.0,30860.0,4.0,8.0,110045.0,4.0,False,model:pn01pc10e
31467,1,90440.0,55070.0,130380.0,120165.0,60145.0,26105.0,40020.0,30700.0,12.0,9.0,110100.0,2.0,True,model:pn01pc10e
31466,1,90560.0,55050.0,130540.0,120024.0,60140.0,25500.0,40020.0,30640.0,15.0,7.0,110200.0,0.0,False,model:pn01pc10e
31465,1,90120.0,55120.0,130620.0,120021.0,60160.0,26105.0,40020.0,32320.0,13.0,0.0,110020.0,2.0,False,model:pn01pc10e
31464,1,90200.0,55030.0,130540.0,120510.0,60160.0,25602.0,40020.0,30960.0,8.0,3.0,110045.0,1.0,True,model:pn01pc10e
31463,0,90442.0,50040.0,130560.0,120580.0,60155.0,20820.0,40020.0,30545.0,9.0,7.0,110140.0,0.0,False,model:pn01pc10e
31462,1,90200.0,55060.0,130400.0,120060.0,60080.0,25421.0,40020.0,30505.0,13.0,7.0,110120.0,2.0,True,model:pn01pc10e
31461,0,90020.0,50020.0,130200.0,120510.0,60040.0,20520.0,40020.0,30499.0,12.0,9.0,110100.0,2.0,True,model:pn01pc10e
31460,1,90040.0,55080.0,130400.0,120510.0,60080.0,25840.0,40020.0,30080.0,11.0,9.0,110100.0,1.0,True,model:pn01pc10e
31459,1,90300.0,55180.0,130020.0,120510.0,60155.0,26020.0,40020.0,30860.0,7.0,9.0,110045.0,0.0,True,model:pn01pc10e
31458,0,90260.0,50080.0,130441.0,120580.0,60020.0,20311.0,40020.0,31920.0,12.0,8.0,110045.0,0.0,True,model:pn01pc10e
31457,1,90280.0,55060.0,130340.0,120024.0,60080.0,25200.0,40020.0,31765.0,3.0,5.0,110200.0,2.0,False,model:pn01pc10e
31456,1,90656.0,55040.0,130320.0,120260.0,60155.0,25320.0,40020.0,30800.0,15.0,3.0,110040.0,2.0,False,model:pn01pc10e
31455,1,90280.0,55120.0,130180.0,120600.0,60120.0,25642.0,40020.0,30783.0,7.0,2.0,110180.0,1.0,False,model:pn01pc10e
31454,0,90280.0,50040.0,130360.0,120780.0,60120.0,20630.0,40020.0,30960.0,8.0,3.0,110200.0,2.0,True,model:pn01pc10e
31453,1,90060.0,55060.0,130785.0,120024.0,60180.0,25901.0,40020.0,30101.0,1.0,7.0,110020.0,0.0,False,model:pn01pc10e
31452,1,90220.0,55070.0,130460.0,120620.0,60155.0,25939.0,40020.0,30545.0,6.0,2.0,110045.0,0.0,False,model:pn01pc10e
31451,1,90120.0,55040.0,130441.0,120420.0,60200.0,25541.0,40020.0,30960.0,13.0,9.0,110045.0,2.0,True,model:pn01pc10e
31450,1,90020.0,55040.0,130060.0,120780.0,60060.0,25780.0,40020.0,31520.0,8.0,6.0,110200.0,2.0,True,model:pn01pc10e
31449,0,90280.0,50140.0,130380.0,120400.0,60060.0,21120.0,40020.0,32300.0,5.0,7.0,110200.0,5.0,True,model:pn01pc10e
31448,1,90560.0,55070.0,130080.0,120140.0,60040.0,25260.0,40020.0,30940.0,9.0,1.0,110100.0,1.0,True,model:pn01pc10e
31447,1,90280.0,55040.0,130785.0,120481.0,60020.0,25426.0,40020.0,31180.0,6.0,6.0,110020.0,0.0,True,model:pn01pc10e
31446,1,90443.0,55120.0,130220.0,120780.0,60040.0,26105.0,40020.0,30140.0,10.0,5.0,110040.0,1.0,True,model:pn01pc10e
31445,0,90140.0,50060.0,130600.0,120481.0,60020.0,20690.0,40020.0,30164.0,6.0,3.0,110180.0,0.0,True,model:pn01pc10e
31444,1,90562.0,55040.0,130560.0,120421.0,60060.0,25642.0,40020.0,30421.0,14.0,5.0,110180.0,4.0,True,model:pn01pc10e
31443,1,90440.0,55120.0,130160.0,120320.0,60155.0,26080.0,40020.0,30420.0,9.0,1.0,110045.0,0.0,True,model:pn01pc10e
31442,0,90100.0,50119.0,130220.0,120431.0,60140.0,20720.0,40020.0,30338.0,7.0,2.0,110120.0,2.0,True,model:pn01pc10e
31441,1,90561.0,55140.0,130500.0,120020.0,60160.0,25260.0,40020.0,31445.0,7.0,4.0,110020.0,1.0,True,model:pn01pc10e
31440,0,90560.0,50120.0,130040.0,120620.0,60040.0,20520.0,40020.0,31580.0,9.0,8.0,110045.0,3.0,True,model:pn01pc10e
31439,1,90460.0,55060.0,130500.0,120220.0,60020.0,26105.0,40020.0,30578.0,13.0,6.0,110180.0,1.0,True,model:pn01pc10e
31438,1,90220.0,55060.0,130040.0,120601.0,60160.0,25682.0,40020.0,32320.0,13.0,6.0,110140.0,2.0,True,model:pn01pc10e
31437,0,90760.0,50140.0,130121.0,120021.0,60140.0,20085.0,40020.0,30569.0,6.0,4.0,110120.0,2.0,False,model:pn01pc10e
31436,1,90220.0,55120.0,130640.0,120165.0,60120.0,26105.0,40020.0,30820.0,9.0,7.0,110040.0,3.0,True,model:pn01pc10e
31435,1,90440.0,55040.0,130780.0,120024.0,60160.0,25260.0,40020.0,31980.0,9.0,0.0,110180.0,1.0,False,model:pn01pc10e
31434,1,90240.0,55080.0,130860.0,120510.0,60155.0,26050.0,40020.0,31800.0,10.0,5.0,110020.0,1.0,True,model:pn01pc10e
31433,1,90540.0,55120.0,130600.0,120200.0,60200.0,26010.0,40020.0,32320.0,7.0,8.0,110080.0,6.0,False,model:pn01pc10e
31432,1,90564.0,55070.0,130381.0,120600.0,60040.0,25543.0,40020.0,32265.0,4.0,7.0,110020.0,2.0,False,model:pn01pc10e
31431,1,90020.0,55080.0,130720.0,120340.0,60155.0,26105.0,40020.0,31761.0,14.0,2.0,110045.0,1.0,True,model:pn01pc10e
31430,1,90180.0,55040.0,130200.0,120140.0,60160.0,25939.0,40020.0,30420.0,7.0,3.0,110100.0,2.0,True,model:pn01pc10e
31429,1,90340.0,55020.0,130220.0,120510.0,60060.0,26105.0,40020.0,30700.0,10.0,3.0,110120.0,4.0,True,model:pn01pc10e
31428,1,90600.0,55200.0,130340.0,120780.0,60020.0,26105.0,40020.0,30580.0,14.0,2.0,110120.0,2.0,False,model:pn01pc10e
31427,1,91000.0,55070.0,130060.0,120160.0,60100.0,25642.0,40020.0,32360.0,14.0,7.0,110100.0,0.0,True,model:pn01pc10e
31426,1,90561.0,55060.0,130361.0,120260.0,60145.0,25440.0,40020.0,31200.0,10.0,1.0,110200.0,2.0,False,model:pn01pc10e
31425,0,90080.0,50030.0,130280.0,120480.0,60080.0,20370.0,40020.0,31761.0,9.0,2.0,110020.0,1.0,True,model:pn01pc10e
31424,1,90442.0,55120.0,130660.0,120060.0,60120.0,26105.0,40020.0,30579.0,6.0,4.0,110180.0,1.0,True,model:pn01pc10e
31423,1,90560.0,55070.0,130760.0,120060.0,60160.0,25200.0,40020.0,32580.0,11.0,3.0,110180.0,1.0,False,model:pn01pc10e
31422,1,90020.0,55060.0,130400.0,120600.0,60180.0,25346.0,40020.0,30221.0,7.0,5.0,110080.0,2.0,True,model:pn01pc10e
31421,1,90140.0,55040.0,130360.0,120780.0,60140.0,26105.0,40020.0,30423.0,9.0,0.0,110140.0,1.0,True,model:pn01pc10e
31420,1,90080.0,55050.0,130780.0,120140.0,60040.0,25320.0,40020.0,30241.0,9.0,4.0,110100.0,1.0,False,model:pn01pc10e
31419,1,90080.0,55160.0,130400.0,120540.0,60160.0,25620.0,40020.0,32340.0,9.0,2.0,110140.0,1.0,True,model:pn01pc10e
31418,1,90442.0,55040.0,130540.0,120560.0,60200.0,25160.0,40020.0,30860.0,6.0,0.0,110180.0,1.0,False,model:pn01pc10e
31417,1,90440.0,55070.0,130240.0,120360.0,60160.0,25200.0,40020.0,30242.0,4.0,1.0,110080.0,1.0,False,model:pn01pc10e
31416,1,90560.0,55060.0,130440.0,120421.0,60020.0,25200.0,40020.0,31445.0,11.0,3.0,110180.0,1.0,True,model:pn01pc10e
31415,1,90561.0,55080.0,130860.0,120060.0,60180.0,26105.0,40020.0,30120.0,12.0,4.0,110200.0,0.0,True,model:pn01pc10e
31414,1,90443.0,55070.0,130420.0,120460.0,60160.0,25601.0,40020.0,32340.0,9.0,2.0,110120.0,3.0,True,model:pn01pc10e
31413,1,90442.0,55060.0,130080.0,120440.0,60080.0,25820.0,40020.0,30242.0,12.0,1.0,110200.0,5.0,True,model:pn01pc10e
31412,1,90560.0,55070.0,130520.0,120460.0,60020.0,25860.0,40020.0,31450.0,10.0,1.0,110080.0,0.0,True,model:pn01pc10e
31411,1,90440.0,55070.0,130840.0,120200.0,60180.0,26020.0,40020.0,31980.0,12.0,6.0,110200.0,5.0,False,model:pn01pc10e
31410,0,90780.0,50200.0,130620.0,120280.0,60140.0,20561.0,40020.0,30080.0,9.0,7.0,110180.0,0.0,False,model:pn01pc10e
31409,0,90180.0,50030.0,130601.0,120260.0,60020.0,20660.0,40020.0,30960.0,8.0,2.0,110180.0,3.0,True,model:pn01pc10e
31408,1,90360.0,55050.0,130360.0,120060.0,60160.0,25641.0,40020.0,30680.0,7.0,3.0,110120.0,4.0,False,model:pn01pc10e
31407,1,90060.0,55180.0,130260.0,120020.0,60155.0,26105.0,40020.0,30450.0,12.0,5.0,110080.0,3.0,False,model:pn01pc10e
31406,1,90562.0,55140.0,130100.0,120510.0,60080.0,25040.0,40020.0,30423.0,12.0,3.0,110200.0,3.0,False,model:pn01pc10e
31405,1,90060.0,55050.0,130441.0,120780.0,60020.0,25642.0,40020.0,32360.0,6.0,7.0,110120.0,0.0,False,model:pn01pc10e
